sample_id	NCBI_accession
d3b32a80-d5ba-4247-bb96-4a11a44c5a31	SRR19064869
cb99b8b8-c183-47b8-9255-edf7ae48a0b2	SRR19064868
50e583c1-2028-459b-8552-7052673b1367	SRR19064867
d53cf86b-f17c-482c-b1d1-666e4c14b01b	SRR19064866
58e6dff9-c28c-40cd-95c0-f3a6ce19addf	SRR19064864
f4d33be2-2b40-4bdf-a323-8c6397569de2	SRR19064863
d1c2b77d-143d-4f87-be78-f21131fe543e	SRR19064862
27982275-8a2e-4a3e-8390-8870c469511e	SRR19064865
41ff661d-6dcf-4396-a465-8912423e5ecb	SRR19064861
3fabea8b-cbe9-4139-99ec-4ac1db8ed6d9	SRR19064859
de9fa62a-b31b-4cb6-b290-dfc550ebc641	SRR19064858
6eebef00-887f-46dd-bc90-c89da70333d9	SRR19064856
bca67f4b-3028-4066-ae20-735d59e0846e	SRR19064855
ea2fd360-9361-40d4-a7b5-5c74cca7ce99	SRR19064854
281297ab-99f9-4fa7-a2e7-2957b43c17e6	SRR19064857
b67b2f85-ceea-4863-bf35-5513fc75f0f0	SRR19064432
e5d74a8a-c0ba-4eaf-981c-1a2357986d32	SRR19064431
bcfecb60-998f-4aae-8d02-f6087c83674d	SRR19064430
0128e997-57b8-4df8-9422-00a7fda70fde	SRR19064429
b1a51a5a-0b10-40d8-bb28-059528da2358	SRR19064427
ab8afb26-93dc-4c7d-a037-fb41e181ee1b	SRR19064426
2118d284-db4e-4d44-adf8-d29e86b8596a	SRR19064425
88c0d8e6-3ed0-45be-a53c-ade8b6cd6187	SRR19064424
d04c1970-d842-4354-807e-5557f21c5546	SRR19064423
2e609f4f-83a4-4f83-8291-434c689c88fe	SRR19064422
b33886e2-094b-4631-a01b-571619773bde	SRR19064421
0e8d79c7-d1c7-4306-9bbb-9fe03fa63c04	SRR19064420
a568910f-4be3-42ca-bc4a-7bdc14c7613d	SRR19064419
facd8f6d-950f-44e6-825a-3e10a9fac0de	SRR19064417
60efd3da-4947-40cf-823a-b640057afe4b	SRR19064415
947f80eb-ec93-41eb-b18e-a8242cd0a085	SRR19064418
81df1480-4d6f-422f-b04a-6277423fc870	SRR19064414
8a56d77e-39b6-47ef-a763-cabc8a66a98a	SRR19064413
32253f85-b81d-4113-9c92-afe2238d4813	SRR19064641
ac561edc-f73a-4e01-b537-315829788629	SRR19064640
2f31ec54-76dd-4446-9402-5711779e2153	SRR19064638
daa41016-193e-4e75-bf7a-8b99ad4e9ac6	SRR19064637
54f56902-983c-4843-89d3-4d6c0aa29790	SRR19064636
f7387b99-97e7-4b6f-b8d9-ffda49e9ae1a	SRR19064639
a52bfb15-9518-446e-8d6c-ae86b45e1514	SRR19064634
1c6be9cd-2db3-404a-b0bb-41e560211c22	SRR19064633
2df748b7-c040-4997-ba04-b555aab8f302	SRR19064632
305d85f4-028e-40a8-bf82-652abd38c699	SRR19064630
9ec99c9f-de62-4e9c-8e22-523318e5a533	SRR19064629
26d34660-db44-4c83-be68-3dab74e80402	SRR19064628
78b930c7-6fb3-4027-bd98-1f66dd2f0027	SRR19064631
16e7b0f5-acde-4a9d-90e7-19f739153d37	SRR19064627
22064540-098b-43ab-a29d-518f0fb5f9dc	SRR19064626
1c4a9941-b622-4634-90ca-68b60b4c8112	SRR19064625
d161fd7a-2179-4321-90fa-8cb5832fc9b7	SRR19064622
02afd2ac-de79-491f-9ca8-d7e1d6477ecc	SRR19064621
4a6a476f-cb55-40ad-a679-e4a7b4996698	SRR19064412
10b2dc61-0214-45b5-ad37-a956a4dc3e86	SRR19064411
668b0e8f-936f-47ec-85cf-3b42af8bd89d	SRR19064410
409e1b8e-f667-401f-b3d8-5b6bebe9d24f	SRR19064409
8b125bff-a8ea-4b28-a86b-9abc69ddb080	SRR19064408
f8585f47-47c4-4440-8b48-f97573779e0a	SRR19064407
c28401bf-4629-4977-8bf4-a9bc13421b29	SRR19064406
ee5fd501-27e4-4be0-adfd-a19244becafe	SRR19064404
82b0bb3e-2524-4eda-8e87-5631afb0c0c3	SRR19064402
