sample_id	NCBI_accession
9e78273a-e3f0-4fa8-89c1-690fe45135e7	ERR4334125
69d955de-df3f-4cb8-b463-9c15d97c89e0	ERR4334126
62647313-1f5b-49c3-a86f-158095bf0a13	ERR4334127
a856326f-de18-4d9c-a582-89d88f2cf350	ERR4334128
b45268c3-9166-4a9f-867b-0d953f983750	ERR4334129
69f9b390-d5e5-4652-8415-6b8a17a80556	ERR4334130
2d0fc681-7c76-4376-9875-a9411564e85f	ERR4334131
cbf6c30c-6391-448b-8ddd-72b15674644c	ERR4334132
bf5ae9ca-db9f-4f49-af62-1037a8fe3c39	ERR4334133
16d2faff-853c-410b-9c83-4cc6e6d4c39f	ERR4334134
18c17d37-dbd7-4dae-b4fb-fa8ffe4bb2e0	ERR4334135
b966ddda-ddd2-4c66-b81e-46d27f5b60bc	ERR4334136
a0daaf4e-47a6-4ce7-afa7-9d2dc1d36cf5	ERR4334137
28197407-2605-46e3-92b2-c4ce00c3935a	ERR4334138
b0a95dbe-8062-4749-9357-c4c9a7740d6c	ERR4334139
073ddc5f-bdc4-422d-bd1e-13348b64d072	ERR4334140
b5bb52d8-6b9a-43af-9841-015fe5c80052	ERR4334141
3b888809-8042-4178-8fea-a920259fac76	ERR4334142
07cf899e-a0d9-4b7a-a5d4-055c4975e1a2	ERR4334143
6ab4e856-220c-4dbc-9c2a-5b3e7fec5cc3	ERR4334144
96e5cb0c-9af8-400f-9a07-bd9318fc99cf	ERR4334145
6565304e-d0f0-4553-bd4e-fa38d172e14b	ERR4334146
f889a6d7-828b-4bcb-ae2f-f007e9150c07	ERR4334147
b65dc696-1c58-414b-a215-6f9c55cc0706	ERR4334148
8cf85b9c-3064-4744-a5cf-9e8a47d5a720	ERR4334149
7c08c00b-fe55-4999-8680-2fbecb863060	ERR4334150
2bdc2e96-ee60-4144-a763-d9129ef48a16	ERR4334151
d592d74c-d1cb-450d-82f5-daddc665760d	ERR4334152
0a1b3036-b9da-43d8-9265-884b5542f970	ERR4334153
8c70ee92-7ca7-43b4-a090-ee93cf14465c	ERR4334154
fc79d820-82eb-4ec4-8b18-c3cc2b171e42	ERR4334155
7db8dad3-9f6a-47a5-9445-b649985c0591	ERR4334156
0d8c6adc-89da-4d04-bb2b-6cffa3cc3225	ERR4334157
54eae56e-92c3-43ea-823b-48d2cc1d95fe	ERR4334158
274104e9-4006-4669-b657-d52d77aee61d	ERR4334159
8679ae65-400c-4f19-9695-b2bdd35504d1	ERR4334160
422ecc41-91cd-400a-922c-6ecfc64a685a	ERR4334161
ab4cc417-5aa2-4bb4-b8f0-da4c0d7213d1	ERR4334162
57cc637e-d289-4c4a-9d71-9af2d2916389	ERR4334163
de45461e-0377-4001-96bf-4528985072a0	ERR4334164
9594c02e-014e-4644-9154-ddac55cc4bd6	ERR4334165
acda1dd5-6ee8-4bc3-863e-a87696ffa3c3	ERR4334166
9c57590c-53f7-4682-865c-a0c246d0f0cb	ERR4334167
4eefb6fa-ca87-4eaa-bbed-4254edf7b75f	ERR4334168
