study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28061814	SRR19064663	52ab359b-5629-4c56-b1e6-bb1070e7a15d
WallenZD_2022	PRJNA834801	SAMN28061815	SRR19064662	01b981af-f59b-47d1-84f3-3831a0e277b7
WallenZD_2022	PRJNA834801	SAMN28061816	SRR19064661	1a47e657-6a1b-4328-9a71-cbe08068f05b
WallenZD_2022	PRJNA834801	SAMN28061817	SRR19064660	daee7aed-2c4c-4f3c-87ea-42abdbed0c05
WallenZD_2022	PRJNA834801	SAMN28061818	SRR19064659	ee2fe355-8385-4dea-a03e-10a10515bcda
WallenZD_2022	PRJNA834801	SAMN28061819	SRR19064658	89c290f1-fd2e-4b69-9027-66e6577d4a67
WallenZD_2022	PRJNA834801	SAMN28061820	SRR19064657	5a2c470e-97be-470c-b233-60a8650e9d97
WallenZD_2022	PRJNA834801	SAMN28061821	SRR19064656	9736b08a-289e-4fc6-870b-44a6c2254177
WallenZD_2022	PRJNA834801	SAMN28061822	SRR19064655	06f3377d-36a1-47bd-a2b8-3c407dda576c
WallenZD_2022	PRJNA834801	SAMN28061823	SRR19064654	6dfa69af-bf98-4a5c-81d5-aebf15cfcd58
WallenZD_2022	PRJNA834801	SAMN28061824	SRR19064651	9f75e86f-483e-4537-b343-1e02e00cf966
WallenZD_2022	PRJNA834801	SAMN28061825	SRR19064650	9977400a-bd5c-446b-82f9-f18a3009ca49
WallenZD_2022	PRJNA834801	SAMN28061826	SRR19064649	a359168f-472b-4dfa-9ac7-e93fd35e0925
WallenZD_2022	PRJNA834801	SAMN28061827	SRR19064648	e1b30a26-7d0e-4d9c-84ed-7bb4dc5b3542
WallenZD_2022	PRJNA834801	SAMN28061828	SRR19064647	d9be3e49-424a-42db-8993-213e97be88d2
WallenZD_2022	PRJNA834801	SAMN28061829	SRR19064646	a82d54d5-b9ba-49a7-bfd3-2a0060cff6c0
WallenZD_2022	PRJNA834801	SAMN28061830	SRR19064645	c9c7a0c4-9f95-46e2-8fd0-a69c115701b3
WallenZD_2022	PRJNA834801	SAMN28061831	SRR19064644	40a29d6a-753d-4318-8768-a495f36d7e2a
WallenZD_2022	PRJNA834801	SAMN28061832	SRR19064643	ffa2af4f-5200-4b9d-9f73-2db5b0abf2a3
WallenZD_2022	PRJNA834801	SAMN28061833	SRR19064642	1af664e1-76fb-46ec-bfdb-c5b58c15a303
WallenZD_2022	PRJNA834801	SAMN28061834	SRR19064914	1347e6fc-292d-4e05-a47e-bd1d59571cf4
WallenZD_2022	PRJNA834801	SAMN28061835	SRR19064913	a819df15-2d9d-4638-9a39-94d795dcf593
WallenZD_2022	PRJNA834801	SAMN28061836	SRR19064912	d1cfa8bf-024f-4695-899d-c105f50206ac
WallenZD_2022	PRJNA834801	SAMN28061837	SRR19064911	b712858f-15f5-4b67-89fa-3cef4f32a733
WallenZD_2022	PRJNA834801	SAMN28061838	SRR19064910	f1d034f0-7008-43de-850c-5604fd83a5c2
WallenZD_2022	PRJNA834801	SAMN28061839	SRR19064909	e13ebc23-bc65-4446-b187-a2721567d8be
WallenZD_2022	PRJNA834801	SAMN28061840	SRR19064908	f89b234e-8e14-47fe-9d3e-9d6058e5560d
WallenZD_2022	PRJNA834801	SAMN28061841	SRR19064907	feb41427-a26c-4252-8825-e0c14c073b4b
WallenZD_2022	PRJNA834801	SAMN28061842	SRR19064906	f9e7b601-e5e3-492e-9138-43fb7b320b08
WallenZD_2022	PRJNA834801	SAMN28061843	SRR19064905	670bc6bd-8ab6-48dc-a28a-7b893a4342ed
WallenZD_2022	PRJNA834801	SAMN28061844	SRR19064903	b27e3373-0fe0-4a7d-b068-586930a74806
WallenZD_2022	PRJNA834801	SAMN28061845	SRR19064902	d83e6544-0c0a-49c4-9266-134854f3898e
WallenZD_2022	PRJNA834801	SAMN28061846	SRR19064901	0073375f-b5c3-4e3d-bd40-c6498cd73a68
WallenZD_2022	PRJNA834801	SAMN28061847	SRR19064900	9ab18906-7d5b-4836-bba9-9a2fdf13318c
WallenZD_2022	PRJNA834801	SAMN28061848	SRR19064899	9a91323e-f1de-4036-8866-b5046339e202
WallenZD_2022	PRJNA834801	SAMN28061849	SRR19064898	a85df200-c440-4267-a957-8ada556498f6
WallenZD_2022	PRJNA834801	SAMN28061850	SRR19064897	5894ceae-66bd-4d11-a374-a10b3bfb0af1
WallenZD_2022	PRJNA834801	SAMN28061851	SRR19064896	bc2cee0f-4db1-45d9-a1b8-3a0f65d2a467
WallenZD_2022	PRJNA834801	SAMN28061852	SRR19064895	bd59f93a-ebe8-4db8-86cb-60886c3d0268
