Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Group,HOST,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,litter_id,mouse_id,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,total_sequences
SRR28674714,1,WGS,302,494406918,PRJNA1099939,SAMN40961782,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",224258978,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-07-15,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242995,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG026AM3_1MTH_07152019,PAIRED,RANDOM,METAGENOMIC,hSCATG026,hSCATG026AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:56:00Z,1,hSCATG026AM3_1MTH_07152019,SRP501636,1759853
SRR28674715,12,WGS,302,223391212,PRJNA1099939,SAMN40961781,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",102305069,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-14,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242994,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG026AM3_12MTH_06142020,PAIRED,RANDOM,METAGENOMIC,hSCATG026,hSCATG026AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG026AM3_12MTH_06142020,SRP501636,754655
SRR28674716,3,WGS,302,503091834,PRJNA1099939,SAMN40961727,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",212065485,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-03,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242993,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG018AM1_3MTH_09032019,PAIRED,RANDOM,METAGENOMIC,hSCATG018,hSCATG018AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG018AM1_3MTH_09032019,SRP501636,2013919
SRR28674717,6,WGS,302,438504302,PRJNA1099939,SAMN40961780,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",195674411,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-16,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242992,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG026AM2_6MTH_12162019,PAIRED,RANDOM,METAGENOMIC,hSCATG026,hSCATG026AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG026AM2_6MTH_12162019,SRP501636,1629939
SRR28674727,1,WGS,302,178083662,PRJNA1099939,SAMN40961878,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",86093574,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-08-08,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242982,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG040AM5_1MTH_08082019,PAIRED,RANDOM,METAGENOMIC,hSCATG040,hSCATG040AM5,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:56:00Z,1,hSCATG040AM5_1MTH_08082019,SRP501636,573882
SRR28674728,12,WGS,302,361667348,PRJNA1099939,SAMN40961733,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",164317164,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-04,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242981,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG020AM1_12MTH_06042020,PAIRED,RANDOM,METAGENOMIC,hSCATG020,hSCATG020AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG020AM1_12MTH_06042020,SRP501636,1441198
SRR28674729,6,WGS,302,334046126,PRJNA1099939,SAMN40961840,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",149829428,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-02,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242980,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM4_6MTH_01022020,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG035AM4_6MTH_01022020,SRP501636,1230830
SRR28674730,3,WGS,302,354956002,PRJNA1099939,SAMN40961839,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",159586952,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-10-03,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242979,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM4_3MTH_10032019,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG035AM4_3MTH_10032019,SRP501636,1403268
SRR28674731,1,WGS,302,322042834,PRJNA1099939,SAMN40961838,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",144009445,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-08-01,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242978,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM4_1MTH_08012019,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG035AM4_1MTH_08012019,SRP501636,1283140
SRR28674732,12,WGS,302,348777384,PRJNA1099939,SAMN40961837,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",155920433,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-30,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242977,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM4_12MTH_06302020,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T16:52:00Z,1,hSCATG035AM4_12MTH_06302020,SRP501636,1378807
SRR28674733,6,WGS,302,519777032,PRJNA1099939,SAMN40961836,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",228732587,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-02,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242976,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM2_6MTH_01022020,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG035AM2_6MTH_01022020,SRP501636,2172543
SRR28674734,3,WGS,302,394058358,PRJNA1099939,SAMN40961835,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",170235331,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-10-03,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242975,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM2_3MTH_10032019,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG035AM2_3MTH_10032019,SRP501636,1629470
SRR28674735,1,WGS,302,382253782,PRJNA1099939,SAMN40961834,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",168327617,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-08-01,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242974,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM2_1MTH_08012019,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG035AM2_1MTH_08012019,SRP501636,1572530
SRR28674736,1,WGS,302,406985166,PRJNA1099939,SAMN40961806,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",182517446,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-07-22,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242973,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG028AM1_1MTH_07222019,PAIRED,RANDOM,METAGENOMIC,hSCATG028,hSCATG028AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG028AM1_1MTH_07222019,SRP501636,1342559
SRR28674737,12,WGS,302,440724002,PRJNA1099939,SAMN40961805,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",199355713,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-30,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242972,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG028AM1_12MTH_06302020,PAIRED,RANDOM,METAGENOMIC,hSCATG028,hSCATG028AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG028AM1_12MTH_06302020,SRP501636,1713662
SRR28674738,6,WGS,302,301380900,PRJNA1099939,SAMN40961804,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",138504439,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-16,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242971,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG027AM4_6MTH_12162019,PAIRED,RANDOM,METAGENOMIC,hSCATG027,hSCATG027AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG027AM4_6MTH_12162019,SRP501636,1178431
SRR28674739,3,WGS,302,430549924,PRJNA1099939,SAMN40961803,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",191868375,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-16,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242970,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG027AM4_3MTH_09162019,PAIRED,RANDOM,METAGENOMIC,hSCATG027,hSCATG027AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:59:00Z,1,hSCATG027AM4_3MTH_09162019,SRP501636,1459653
SRR28674740,1,WGS,302,450416390,PRJNA1099939,SAMN40961802,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",200461239,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-07-15,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242969,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG027AM4_1MTH_07152019,PAIRED,RANDOM,METAGENOMIC,hSCATG027,hSCATG027AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG027AM4_1MTH_07152019,SRP501636,1704413
SRR28674741,12,WGS,302,474154798,PRJNA1099939,SAMN40961801,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",211820916,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242968,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG027AM4_12MTH_06142020,PAIRED,RANDOM,METAGENOMIC,hSCATG027,hSCATG027AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG027AM4_12MTH_06142020,SRP501636,1900231
SRR28674742,12,WGS,302,412714408,PRJNA1099939,SAMN40961729,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",187305905,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-04,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242967,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG018AM5_12MTH_06042020,PAIRED,RANDOM,METAGENOMIC,hSCATG018,hSCATG018AM5,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG018AM5_12MTH_06042020,SRP501636,1614257
SRR28674744,3,WGS,302,235897938,PRJNA1099939,SAMN40961927,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",115706270,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-04-07,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242965,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG058AM3_3MTH_04072020,PAIRED,RANDOM,METAGENOMIC,hSCATG058,hSCATG058AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG058AM3_3MTH_04072020,SRP501636,821437
SRR28674745,1,WGS,302,273804072,PRJNA1099939,SAMN40961926,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",125531295,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-17,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24242964,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG058AM3_1MTH_01172020,PAIRED,RANDOM,METAGENOMIC,hSCATG058,hSCATG058AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG058AM3_1MTH_01172020,SRP501636,1063857
SRR28674746,12,WGS,302,547407918,PRJNA1099939,SAMN40961777,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",236926603,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-11,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243092,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG026AM2_12MTH_06112020,PAIRED,RANDOM,METAGENOMIC,hSCATG026,hSCATG026AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG026AM2_12MTH_06112020,SRP501636,2157148
SRR28674747,6,WGS,302,346729220,PRJNA1099939,SAMN40961776,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",151618556,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-16,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243091,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG025AM4_6MTH_12162019,PAIRED,RANDOM,METAGENOMIC,hSCATG025,hSCATG025AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG025AM4_6MTH_12162019,SRP501636,1444737
SRR28674748,3,WGS,302,494323264,PRJNA1099939,SAMN40961775,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",217142124,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-16,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243090,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG025AM4_3MTH_09162019,PAIRED,RANDOM,METAGENOMIC,hSCATG025,hSCATG025AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG025AM4_3MTH_09162019,SRP501636,2050296
SRR28674752,3,WGS,302,388938854,PRJNA1099939,SAMN40961771,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",176048483,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-16,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243086,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG025AM2_3MTH_09162019,PAIRED,RANDOM,METAGENOMIC,hSCATG025,hSCATG025AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG025AM2_3MTH_09162019,SRP501636,1248953
SRR28674753,1,WGS,302,371189106,PRJNA1099939,SAMN40961726,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",162589104,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-07-01,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243085,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG018AM1_1MTH_07012019,PAIRED,RANDOM,METAGENOMIC,hSCATG018,hSCATG018AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG018AM1_1MTH_07012019,SRP501636,1482992
SRR28674754,1,WGS,302,345337906,PRJNA1099939,SAMN40961762,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",159416829,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-07-15,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243084,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG023AM2_1MTH_07152019,PAIRED,RANDOM,METAGENOMIC,hSCATG023,hSCATG023AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG023AM2_1MTH_07152019,SRP501636,1247533
SRR28674755,12,WGS,302,292016182,PRJNA1099939,SAMN40961761,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",132207043,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-11,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243083,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG023AM2_12MTH_06112020,PAIRED,RANDOM,METAGENOMIC,hSCATG023,hSCATG023AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG023AM2_12MTH_06112020,SRP501636,1112494
SRR28674756,12,WGS,302,504343926,PRJNA1099939,SAMN40961725,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",220307477,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-04,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243082,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG018AM1_12MTH_06042020,PAIRED,RANDOM,METAGENOMIC,hSCATG018,hSCATG018AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG018AM1_12MTH_06042020,SRP501636,2062694
SRR28674757,6,WGS,302,276577640,PRJNA1099939,SAMN40961760,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",140237877,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-03,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243081,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG022AM2_6MTH_12032019,PAIRED,RANDOM,METAGENOMIC,hSCATG022,hSCATG022AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG022AM2_6MTH_12032019,SRP501636,681526
SRR28674759,1,WGS,302,359313560,PRJNA1099939,SAMN40961758,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",160267763,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-07-05,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243079,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG022AM2_1MTH_07052019,PAIRED,RANDOM,METAGENOMIC,hSCATG022,hSCATG022AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG022AM2_1MTH_07052019,SRP501636,1379892
SRR28674760,12,WGS,302,319513886,PRJNA1099939,SAMN40961757,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",139874546,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-11,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243078,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG022AM2_12MTH_06112020,PAIRED,RANDOM,METAGENOMIC,hSCATG022,hSCATG022AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG022AM2_12MTH_06112020,SRP501636,1230074
SRR28674767,6,WGS,302,487886134,PRJNA1099939,SAMN40961724,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",215226733,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-03,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243071,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG016AM3_6MTH_12032019,PAIRED,RANDOM,METAGENOMIC,hSCATG016,hSCATG016AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG016AM3_6MTH_12032019,SRP501636,1999536
SRR28674768,1,WGS,302,415174198,PRJNA1099939,SAMN40961750,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",180908183,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-07-05,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243070,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG021AM4_1MTH_07052019,PAIRED,RANDOM,METAGENOMIC,hSCATG021,hSCATG021AM4,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG021AM4_1MTH_07052019,SRP501636,1680595
SRR28674775,3,WGS,302,435728318,PRJNA1099939,SAMN40961743,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",192135137,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-03,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243063,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG021AM2_3MTH_09032019,PAIRED,RANDOM,METAGENOMIC,hSCATG021,hSCATG021AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG021AM2_3MTH_09032019,SRP501636,1737135
SRR28674776,6,WGS,302,418214432,PRJNA1099939,SAMN40961936,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",181762132,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-14,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243062,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG058AM5_6MTH_06142020,PAIRED,RANDOM,METAGENOMIC,hSCATG058,hSCATG058AM5,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG058AM5_6MTH_06142020,SRP501636,1661631
SRR28674777,3,WGS,302,185391156,PRJNA1099939,SAMN40961935,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",92808692,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-04-07,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243061,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG058AM5_3MTH_04072020,PAIRED,RANDOM,METAGENOMIC,hSCATG058,hSCATG058AM5,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG058AM5_3MTH_04072020,SRP501636,378450
